record_id,player_id,team_name,player_role,map_played,match_type,kills,assists,deaths,accuracy_percent,reaction_time_ms,fatigue_index,performance_score,win_probability,match_outcome,mvp_award,kda_ratio,kill_death_diff,is_mvp
2575,320,cyberx,sniper,frozen base,final,22.0,7.0,11.0,53.18,215.68,0.79,58.69,1.0,win,no,2.6363636363636362,11.0,0
2576,345,titan esports,flex,dust arena,semi-final,10.0,10.0,8.0,47.4,215.22,0.92,36.5,0.91,win,no,2.5,2.0,0
2577,457,phantom squad,sniper,neon city,qualifier,15.0,4.0,11.0,50.82,262.27,0.46,43.81,0.97,win,no,1.7272727272727273,4.0,0
2578,266,phantom squad,entry fragger,neon city,qualifier,20.0,7.0,13.0,32.38,271.34,0.56,44.59,0.88,win,no,2.076923076923077,7.0,0
2579,142,cyberx,support,desert storm,qualifier,20.0,6.0,9.0,31.88,192.07,0.2,50.94,1.0,win,no,2.888888888888889,11.0,0
2580,288,phantom squad,entry fragger,desert storm,final,18.0,10.0,13.0,40.12,227.37,0.69,46.16,1.0,win,no,2.1538461538461537,5.0,0
2581,336,team alpha,entry fragger,skyline,semi-final,15.0,6.0,10.0,51.03,236.04,0.91,42.41,0.66,win,no,2.1,5.0,0
2582,113,red vortex,flex,frozen base,playoff,19.0,8.0,11.0,49.14,189.33,0.13,58.27,1.0,win,no,2.4545454545454546,8.0,0
2583,215,titan esports,igl,desert storm,final,12.0,9.0,10.0,49.37,258.0,0.5,42.69,0.96,win,no,2.1,2.0,0
2584,86,team nova,igl,skyline,qualifier,10.0,7.0,9.0,49.61,242.3,0.48,38.01,0.78,win,no,1.8888888888888888,1.0,0
2585,384,phantom squad,sniper,frozen base,final,18.0,9.0,14.0,39.7,177.01,0.2,48.85,1.0,win,no,1.9285714285714286,4.0,0
2586,110,red vortex,entry fragger,desert storm,semi-final,14.0,8.0,12.0,61.74,205.27,0.57,49.17,1.0,win,no,1.8333333333333333,2.0,0
2587,21,team alpha,flex,frozen base,semi-final,11.0,4.0,5.0,53.03,196.0,0.51,42.41,0.99,win,no,3.0,6.0,0
2588,163,red vortex,flex,neon city,qualifier,16.0,10.0,13.0,51.07,215.92,0.89,45.63,1.0,win,no,2.0,3.0,0
2589,83,red vortex,sniper,desert storm,group stage,16.0,4.0,10.0,26.18,215.2,0.91,29.99,0.92,win,no,2.0,6.0,0
2590,398,titan esports,flex,skyline,final,17.0,9.0,8.0,46.87,219.54,0.73,51.14,0.9,win,no,3.25,9.0,0
2591,339,titan esports,entry fragger,desert storm,qualifier,17.0,9.0,13.0,42.05,211.9,0.01,50.92,0.82,win,no,2.0,4.0,0
2592,421,cyberx,support,neon city,final,11.0,8.0,10.0,38.27,258.47,0.22,36.94,0.81,win,no,1.9,1.0,0
2593,20,team nova,igl,skyline,final,19.0,8.0,11.0,46.59,218.76,0.13,57.0,1.0,win,no,2.4545454545454546,8.0,0
2594,305,red vortex,igl,skyline,group stage,20.0,8.0,11.0,57.58,155.97,0.56,60.19,1.0,win,yes,2.5454545454545454,9.0,1
2595,120,cyberx,sniper,frozen base,playoff,22.0,9.0,11.0,49.57,183.24,0.05,66.28,1.0,win,yes,2.8181818181818183,11.0,1
2596,214,team nova,sniper,frozen base,semi-final,16.0,8.0,12.0,40.39,200.23,0.82,40.0,0.88,win,no,2.0,4.0,0
2597,190,red vortex,support,neon city,final,9.0,9.0,10.0,52.78,261.43,0.16,41.79,0.96,win,no,1.8,-1.0,0
2598,253,red vortex,support,frozen base,group stage,12.0,5.0,7.0,59.14,266.11,0.57,45.87,0.69,win,no,2.4285714285714284,5.0,0
2599,1,red vortex,flex,desert storm,final,14.0,5.0,7.0,47.68,262.63,0.32,46.64,1.0,win,no,2.7142857142857144,7.0,0
2600,459,team alpha,igl,neon city,playoff,13.0,10.0,11.0,51.66,252.89,0.05,50.33,1.0,win,no,2.090909090909091,2.0,0
2601,81,red vortex,support,desert storm,group stage,16.0,10.0,17.0,40.8,192.94,0.51,40.3,0.9,win,no,1.5294117647058822,-1.0,0
2602,386,titan esports,flex,dust arena,group stage,16.0,8.0,8.0,44.95,193.11,0.95,44.98,1.0,win,no,3.0,8.0,0
2603,481,cyberx,sniper,neon city,final,17.0,15.0,13.0,43.36,275.51,0.7,50.68,0.9,win,no,2.4615384615384617,4.0,0
2604,321,cyberx,support,neon city,playoff,18.0,9.0,16.0,45.76,267.3,0.78,44.08,0.79,win,no,1.6875,2.0,0
2605,350,team alpha,igl,neon city,semi-final,22.0,5.0,13.0,61.77,253.21,0.21,64.79,1.0,win,yes,2.076923076923077,9.0,1
2606,358,cyberx,flex,desert storm,playoff,15.0,7.0,8.0,42.42,154.64,0.9,41.21,0.88,win,no,2.75,7.0,0
2607,162,phantom squad,igl,frozen base,semi-final,10.0,8.0,7.0,54.79,218.4,0.36,44.79,0.94,win,no,2.5714285714285716,3.0,0
2608,499,red vortex,entry fragger,frozen base,qualifier,16.0,9.0,9.0,60.13,213.17,0.1,61.06,1.0,win,yes,2.7777777777777777,7.0,1
2609,141,red vortex,entry fragger,desert storm,playoff,18.0,9.0,11.0,37.47,236.69,0.29,49.84,1.0,win,no,2.4545454545454546,7.0,0
2610,137,cyberx,igl,skyline,group stage,8.0,9.0,11.0,51.4,257.41,0.03,39.4,1.0,win,no,1.5454545454545454,-3.0,0
2611,4,phantom squad,sniper,desert storm,qualifier,11.0,9.0,15.0,44.72,221.13,0.77,30.66,0.91,win,no,1.3333333333333333,-4.0,0
2612,494,red vortex,igl,desert storm,semi-final,19.0,7.0,8.0,44.15,180.89,0.79,51.18,1.0,win,no,3.25,11.0,0
2613,475,phantom squad,support,skyline,group stage,20.0,4.0,7.0,58.87,238.94,0.23,64.14,1.0,win,yes,3.4285714285714284,13.0,1
2614,191,team alpha,flex,frozen base,group stage,11.0,5.0,8.0,54.4,225.68,0.71,39.1,0.86,win,no,2.0,3.0,0
2615,405,phantom squad,igl,skyline,group stage,13.0,9.0,10.0,49.76,214.89,0.22,47.68,0.94,win,no,2.2,3.0,0
2616,94,team nova,sniper,skyline,final,14.0,6.0,10.0,46.89,254.37,0.93,38.14,0.84,win,no,2.0,4.0,0
2617,228,titan esports,entry fragger,skyline,group stage,12.0,12.0,9.0,69.14,219.99,0.5,56.57,1.0,win,no,2.6666666666666665,3.0,0
2618,129,red vortex,flex,desert storm,group stage,14.0,10.0,9.0,51.78,238.06,0.29,51.99,1.0,win,no,2.6666666666666665,5.0,0
2619,461,cyberx,igl,frozen base,final,16.0,6.0,11.0,34.57,214.41,0.63,37.98,0.87,win,no,2.0,5.0,0
2620,222,red vortex,igl,desert storm,group stage,11.0,6.0,8.0,33.98,214.65,0.5,31.99,0.9,win,no,2.125,3.0,0
2621,126,phantom squad,flex,frozen base,qualifier,22.0,9.0,5.0,45.99,245.75,0.6,65.0,1.0,win,yes,6.2,17.0,1
2622,474,cyberx,entry fragger,dust arena,semi-final,17.0,7.0,13.0,45.39,262.74,0.58,44.9,1.0,win,no,1.8461538461538463,4.0,0
2623,284,phantom squad,sniper,desert storm,playoff,17.0,6.0,8.0,41.39,218.94,0.08,51.9,0.93,win,no,2.875,9.0,0
2624,391,cyberx,support,frozen base,group stage,9.0,7.0,9.0,35.61,229.01,0.77,26.11,0.85,win,no,1.7777777777777777,0.0,0
2625,129,phantom squad,sniper,dust arena,semi-final,17.0,4.0,10.0,46.8,277.78,0.96,41.8,1.0,win,no,2.1,7.0,0
2626,145,team nova,support,dust arena,playoff,19.0,3.0,12.0,38.09,219.88,0.35,44.55,0.88,win,no,1.8333333333333333,7.0,0
2627,206,phantom squad,support,skyline,semi-final,17.0,12.0,14.0,44.49,204.29,0.25,51.75,1.0,win,no,2.0714285714285716,3.0,0
2628,8,titan esports,entry fragger,frozen base,semi-final,13.0,8.0,9.0,44.74,203.96,0.57,41.67,0.8,win,no,2.3333333333333335,4.0,0
2629,450,phantom squad,igl,skyline,final,14.0,8.0,14.0,61.54,174.62,0.47,48.07,1.0,win,no,1.5714285714285714,0.0,0
2630,336,cyberx,support,skyline,final,15.0,10.0,12.0,39.92,193.06,0.63,41.66,0.94,win,no,2.0833333333333335,3.0,0
2631,396,cyberx,sniper,frozen base,qualifier,13.0,10.0,12.0,37.51,233.83,0.79,34.85,0.95,win,no,1.9166666666666667,1.0,0
2632,107,phantom squad,entry fragger,neon city,semi-final,9.0,8.0,9.0,32.8,218.86,0.56,27.8,0.94,win,no,1.8888888888888888,0.0,0
2633,294,cyberx,entry fragger,neon city,qualifier,12.0,11.0,8.0,42.9,224.94,0.89,39.55,0.89,win,no,2.875,4.0,0
2634,98,team nova,support,skyline,playoff,6.0,8.0,16.0,45.73,232.05,0.96,17.27,0.76,win,no,0.875,-10.0,0
2635,167,team alpha,sniper,desert storm,semi-final,16.0,7.0,3.0,39.14,252.42,0.53,50.27,1.0,win,no,7.666666666666667,13.0,0
2636,404,phantom squad,support,skyline,semi-final,9.0,8.0,8.0,45.69,168.31,0.84,32.45,0.72,win,no,2.125,1.0,0
2637,69,cyberx,flex,dust arena,playoff,23.0,5.0,7.0,49.51,226.26,0.76,61.15,0.86,win,yes,4.0,16.0,1
2638,319,titan esports,support,desert storm,group stage,14.0,4.0,10.0,40.32,184.67,0.57,36.46,0.94,win,no,1.8,4.0,0
2639,66,phantom squad,sniper,skyline,group stage,17.0,6.0,11.0,46.18,249.38,0.62,45.89,1.0,win,no,2.090909090909091,6.0,0
2640,57,team nova,support,desert storm,final,7.0,10.0,12.0,46.16,217.25,0.33,31.78,0.8,win,no,1.4166666666666667,-5.0,0
2641,349,team alpha,igl,neon city,playoff,10.0,8.0,18.0,42.9,255.14,0.79,23.55,0.67,win,no,1.0,-8.0,0
2642,155,team alpha,entry fragger,skyline,qualifier,18.0,7.0,10.0,43.79,217.01,0.91,45.79,0.93,win,no,2.5,8.0,0
2643,44,team nova,sniper,neon city,semi-final,16.0,13.0,17.0,34.61,134.54,0.27,42.6,1.0,win,no,1.7058823529411764,-1.0,0
2644,305,team nova,entry fragger,dust arena,group stage,12.0,12.0,11.0,46.94,226.34,0.43,44.17,0.94,win,no,2.1818181818181817,1.0,0
2645,361,team alpha,support,frozen base,qualifier,15.0,13.0,7.0,31.23,209.37,0.74,44.22,1.0,win,no,4.0,8.0,0
2646,20,team alpha,entry fragger,desert storm,qualifier,11.0,6.0,5.0,37.31,211.13,0.11,40.55,0.94,win,no,3.4,6.0,0
2647,217,team nova,entry fragger,neon city,playoff,20.0,6.0,13.0,33.32,209.5,0.49,44.76,0.98,win,no,2.0,7.0,0
2648,403,team alpha,igl,skyline,semi-final,22.0,5.0,7.0,44.56,268.64,0.33,60.98,1.0,win,yes,3.857142857142857,15.0,1
2649,147,red vortex,igl,desert storm,playoff,15.0,10.0,15.0,41.68,227.91,0.03,45.54,0.95,win,no,1.6666666666666667,0.0,0
2650,282,team alpha,sniper,skyline,semi-final,10.0,4.0,5.0,45.4,226.24,0.03,41.4,0.98,win,no,2.8,5.0,0
2651,112,team alpha,flex,dust arena,playoff,13.0,8.0,11.0,46.34,201.42,0.49,41.27,0.71,win,no,1.9090909090909092,2.0,0
2652,429,cyberx,entry fragger,skyline,final,14.0,8.0,11.0,43.72,232.03,0.46,42.26,0.91,win,no,2.0,3.0,0
2653,466,cyberx,flex,neon city,group stage,10.0,7.0,11.0,32.85,184.18,0.61,26.32,0.92,win,no,1.5454545454545454,-1.0,0
2654,211,cyberx,entry fragger,skyline,final,13.0,8.0,13.0,55.3,232.94,0.5,43.65,0.99,win,no,1.6153846153846154,0.0,0
2655,122,team nova,support,frozen base,group stage,17.0,7.0,6.0,47.74,246.68,0.97,49.17,0.96,win,no,4.0,11.0,0
2656,246,phantom squad,entry fragger,neon city,playoff,11.0,6.0,14.0,47.81,244.99,0.61,31.8,0.64,win,no,1.2142857142857142,-3.0,0
2657,52,red vortex,entry fragger,dust arena,playoff,16.0,8.0,8.0,42.59,271.84,0.93,44.0,0.96,win,no,3.0,8.0,0
2658,42,phantom squad,sniper,frozen base,final,16.0,5.0,9.0,48.12,224.73,0.98,42.26,0.98,win,no,2.3333333333333335,7.0,0
2659,233,red vortex,entry fragger,neon city,playoff,14.0,9.0,11.0,47.22,237.86,0.47,44.91,0.92,win,no,2.090909090909091,3.0,0
2660,209,team alpha,flex,neon city,qualifier,9.0,9.0,12.0,41.65,239.78,0.21,33.73,0.73,win,no,1.5,-3.0,0
2661,363,team nova,flex,skyline,group stage,16.0,7.0,7.0,45.28,253.24,0.65,48.14,1.0,win,no,3.2857142857142856,9.0,0
2662,388,team nova,sniper,frozen base,playoff,19.0,9.0,3.0,31.76,206.73,0.84,51.48,1.0,win,no,9.333333333333334,16.0,0
2663,484,cyberx,igl,frozen base,final,11.0,9.0,14.0,60.31,203.94,0.67,40.45,0.91,win,no,1.4285714285714286,-3.0,0
2664,90,red vortex,sniper,desert storm,semi-final,13.0,7.0,13.0,32.9,219.66,0.85,27.95,0.71,win,no,1.5384615384615385,0.0,0
2665,61,red vortex,sniper,skyline,group stage,17.0,9.0,12.0,44.42,234.86,0.62,47.01,0.93,win,no,2.1666666666666665,5.0,0
2666,165,team alpha,support,skyline,qualifier,20.0,11.0,11.0,49.02,237.84,0.81,56.41,0.89,win,no,2.8181818181818183,9.0,0
2667,101,phantom squad,support,frozen base,qualifier,16.0,10.0,7.0,44.73,255.76,0.81,49.26,1.0,win,no,3.7142857142857144,9.0,0
2668,57,red vortex,sniper,neon city,qualifier,14.0,16.0,8.0,47.25,206.98,0.83,51.33,1.0,win,no,3.75,6.0,0
2669,150,team alpha,sniper,neon city,qualifier,14.0,11.0,7.0,45.42,263.99,0.38,50.91,0.96,win,no,3.5714285714285716,7.0,0
2670,170,cyberx,sniper,dust arena,qualifier,14.0,4.0,7.0,51.55,199.19,0.2,48.77,0.94,win,no,2.5714285714285716,7.0,0
2671,474,red vortex,igl,desert storm,semi-final,17.0,9.0,9.0,55.91,237.3,0.35,58.45,0.96,win,no,2.888888888888889,8.0,0
2672,451,red vortex,sniper,frozen base,playoff,16.0,5.0,10.0,49.25,258.95,0.37,47.92,0.84,win,no,2.1,6.0,0
2673,387,cyberx,igl,desert storm,final,22.0,9.0,11.0,56.68,265.96,0.07,69.64,1.0,win,yes,2.8181818181818183,11.0,1
2674,488,red vortex,flex,dust arena,playoff,19.0,7.0,8.0,37.78,196.28,0.02,55.69,1.0,win,no,3.25,11.0,0
2675,80,cyberx,flex,desert storm,qualifier,13.0,3.0,13.0,46.01,270.01,0.57,33.3,1.0,win,no,1.2307692307692308,0.0,0
2676,30,cyberx,flex,desert storm,group stage,18.0,10.0,16.0,52.95,223.24,0.36,52.88,0.97,win,no,1.75,2.0,0
2677,500,red vortex,igl,desert storm,final,14.0,13.0,9.0,47.42,250.13,0.17,54.01,1.0,win,no,3.0,5.0,0
2678,463,cyberx,support,neon city,final,9.0,9.0,3.0,52.71,188.71,0.13,49.06,0.97,win,no,6.0,6.0,0
2679,312,team alpha,support,neon city,playoff,26.0,10.0,10.0,57.23,236.64,0.73,73.31,1.0,win,yes,3.6,16.0,1
2680,443,titan esports,flex,skyline,playoff,15.0,11.0,13.0,39.88,219.81,0.84,39.54,0.75,win,no,2.0,2.0,0
2681,410,red vortex,entry fragger,skyline,final,16.0,5.0,14.0,60.29,236.01,0.21,51.04,1.0,win,no,1.5,2.0,0
2682,316,titan esports,flex,skyline,group stage,22.0,11.0,9.0,47.31,225.5,0.94,60.26,1.0,win,yes,3.6666666666666665,13.0,1
2683,168,cyberx,sniper,neon city,playoff,16.0,4.0,12.0,49.02,163.89,0.77,40.81,0.81,win,no,1.6666666666666667,4.0,0
2684,151,titan esports,entry fragger,frozen base,qualifier,16.0,9.0,7.0,55.58,200.52,0.27,59.09,0.8,win,no,3.5714285714285716,9.0,0
2685,230,team nova,sniper,desert storm,qualifier,15.0,13.0,8.0,26.85,188.74,0.02,48.22,1.0,win,no,3.5,7.0,0
2686,473,red vortex,sniper,neon city,playoff,11.0,7.0,8.0,42.11,236.36,0.46,37.45,0.68,win,no,2.25,3.0,0
2687,83,phantom squad,flex,neon city,qualifier,12.0,9.0,15.0,47.18,172.18,0.06,40.99,0.99,win,no,1.4,-3.0,0
2688,69,team nova,sniper,frozen base,playoff,15.0,10.0,10.0,42.3,250.63,0.56,45.55,1.0,win,no,2.5,5.0,0
2689,415,red vortex,entry fragger,neon city,final,17.0,14.0,9.0,49.32,221.32,0.03,63.36,1.0,win,yes,3.4444444444444446,8.0,1
2690,187,cyberx,support,neon city,semi-final,15.0,8.0,14.0,53.02,216.89,0.68,43.71,1.0,win,no,1.6428571428571428,1.0,0
2691,466,red vortex,sniper,skyline,final,15.0,6.0,10.0,27.49,236.44,0.29,36.84,0.76,win,no,2.1,5.0,0
2692,417,cyberx,support,skyline,qualifier,17.0,9.0,7.0,47.15,242.54,0.64,53.18,0.91,win,no,3.7142857142857144,10.0,0
2693,164,red vortex,flex,neon city,playoff,21.0,5.0,10.0,36.51,181.82,0.77,47.55,0.97,win,no,2.6,11.0,0
2694,406,phantom squad,sniper,frozen base,playoff,18.0,7.0,8.0,28.27,229.08,0.27,46.43,0.88,win,no,3.125,10.0,0
2695,68,team nova,entry fragger,frozen base,playoff,17.0,6.0,10.0,46.63,233.1,0.96,43.71,1.0,win,no,2.3,7.0,0
2696,41,team nova,flex,skyline,group stage,16.0,7.0,14.0,50.25,257.67,0.26,47.52,0.99,win,no,1.6428571428571428,2.0,0
2697,177,team alpha,igl,skyline,semi-final,17.0,8.0,11.0,31.17,196.81,0.71,39.48,1.0,win,no,2.272727272727273,6.0,0
2698,430,titan esports,flex,dust arena,playoff,12.0,5.0,12.0,41.56,208.38,0.96,28.18,0.76,win,no,1.4166666666666667,0.0,0
2699,171,team nova,sniper,desert storm,semi-final,11.0,9.0,7.0,42.51,249.31,0.56,39.65,0.91,win,no,2.857142857142857,4.0,0
2700,102,cyberx,sniper,skyline,playoff,17.0,6.0,5.0,48.59,159.81,1.0,49.3,1.0,win,no,4.6,12.0,0
2701,428,red vortex,entry fragger,neon city,playoff,12.0,12.0,12.0,51.56,189.85,0.66,43.18,1.0,win,no,2.0,0.0,0
2702,365,cyberx,entry fragger,frozen base,playoff,23.0,12.0,10.0,39.17,225.08,0.21,65.49,1.0,win,yes,3.5,13.0,1
2703,372,cyberx,sniper,skyline,final,14.0,11.0,1.0,48.5,242.51,0.11,61.15,1.0,win,yes,25.0,13.0,1
2704,409,red vortex,support,skyline,group stage,15.0,14.0,13.0,48.7,231.07,0.35,51.85,0.99,win,no,2.230769230769231,2.0,0
2705,37,cyberx,flex,desert storm,semi-final,20.0,6.0,11.0,44.73,221.14,0.95,47.86,1.0,win,no,2.3636363636363638,9.0,0
2706,289,team nova,entry fragger,dust arena,final,13.0,10.0,5.0,56.63,259.13,0.86,50.71,0.97,win,no,4.6,8.0,0
2707,58,phantom squad,support,dust arena,playoff,18.0,9.0,12.0,46.84,221.77,0.43,52.12,0.99,win,no,2.25,6.0,0
2708,318,red vortex,flex,skyline,group stage,23.0,3.0,6.0,45.13,236.51,0.56,59.96,1.0,win,no,4.333333333333333,17.0,0
2709,13,titan esports,support,neon city,final,19.0,7.0,11.0,53.41,216.08,0.23,58.41,0.98,win,no,2.3636363636363638,8.0,0
2710,63,cyberx,sniper,desert storm,group stage,15.0,10.0,10.0,51.42,202.54,0.63,49.41,0.98,win,no,2.5,5.0,0
2711,465,titan esports,igl,dust arena,semi-final,13.0,7.0,11.0,55.97,140.02,0.27,47.28,0.89,win,no,1.8181818181818181,2.0,0
2712,269,cyberx,entry fragger,skyline,qualifier,8.0,6.0,8.0,55.69,203.83,0.24,39.45,0.85,win,no,1.75,0.0,0
2713,414,phantom squad,igl,dust arena,playoff,8.0,3.0,6.0,48.41,212.92,0.87,28.5,0.93,win,no,1.8333333333333333,2.0,0
2714,287,team alpha,entry fragger,skyline,group stage,20.0,9.0,5.0,56.25,210.7,0.87,63.42,0.95,win,yes,5.8,15.0,1
2715,189,phantom squad,support,desert storm,qualifier,15.0,11.0,10.0,50.23,228.87,0.92,46.91,1.0,win,no,2.6,5.0,0
2716,281,cyberx,entry fragger,dust arena,group stage,12.0,12.0,12.0,63.55,213.14,0.82,47.58,0.98,win,no,2.0,0.0,0
2717,147,red vortex,igl,skyline,semi-final,13.0,5.0,10.0,45.61,195.64,0.64,37.41,0.74,win,no,1.8,3.0,0
2718,252,cyberx,igl,neon city,semi-final,12.0,3.0,2.0,55.7,165.97,0.18,51.05,0.92,win,no,7.5,10.0,0
2719,251,team alpha,support,dust arena,playoff,21.0,9.0,12.0,55.31,202.42,0.96,57.05,0.99,win,no,2.5,9.0,0
2720,267,red vortex,sniper,dust arena,semi-final,19.0,8.0,9.0,58.39,201.67,0.78,58.39,1.0,win,no,3.0,10.0,0
2721,266,red vortex,igl,dust arena,semi-final,21.0,9.0,12.0,52.23,204.77,0.06,64.52,1.0,win,yes,2.5,9.0,1
2722,41,cyberx,entry fragger,frozen base,playoff,16.0,7.0,14.0,39.13,178.89,0.87,35.86,0.66,win,no,1.6428571428571428,2.0,0
2723,135,cyberx,entry fragger,desert storm,semi-final,12.0,13.0,6.0,36.55,207.92,0.72,42.08,1.0,win,no,4.166666666666667,6.0,0
2724,373,team alpha,flex,neon city,semi-final,12.0,5.0,8.0,39.45,183.58,0.77,33.02,0.68,win,no,2.125,4.0,0
2725,143,titan esports,entry fragger,frozen base,playoff,15.0,7.0,14.0,43.84,191.93,0.44,40.52,0.76,win,no,1.5714285714285714,1.0,0
2726,17,cyberx,flex,neon city,group stage,17.0,11.0,9.0,44.38,181.23,0.87,49.49,0.95,win,no,3.111111111111111,8.0,0
2727,277,red vortex,support,frozen base,final,16.0,12.0,8.0,45.81,223.88,0.95,49.41,0.89,win,no,3.5,8.0,0
2728,344,phantom squad,igl,dust arena,semi-final,21.0,8.0,10.0,41.87,191.88,0.75,53.44,1.0,win,no,2.9,11.0,0
2729,386,team alpha,entry fragger,skyline,playoff,20.0,6.0,10.0,60.3,234.31,0.37,62.45,1.0,win,yes,2.6,10.0,1
2730,12,team nova,entry fragger,frozen base,playoff,14.0,8.0,12.0,34.59,201.43,0.54,35.9,0.7,win,no,1.8333333333333333,2.0,0
2731,261,red vortex,flex,neon city,semi-final,17.0,8.0,15.0,40.0,216.32,0.95,37.5,0.75,win,no,1.6666666666666667,2.0,0
2732,41,red vortex,entry fragger,skyline,final,15.0,3.0,4.0,51.2,205.59,0.94,45.2,0.89,win,no,4.5,11.0,0
2733,340,red vortex,entry fragger,desert storm,semi-final,16.0,7.0,17.0,45.45,237.85,0.67,38.02,0.84,win,no,1.3529411764705883,-1.0,0
2734,345,red vortex,entry fragger,frozen base,playoff,8.0,9.0,7.0,42.13,262.82,0.13,37.77,0.72,win,no,2.4285714285714284,1.0,0
2735,225,cyberx,flex,neon city,semi-final,18.0,13.0,9.0,49.59,262.43,0.97,55.09,1.0,win,no,3.4444444444444446,9.0,0
2736,431,cyberx,flex,neon city,group stage,14.0,13.0,10.0,58.56,231.23,0.33,56.98,1.0,win,no,2.7,4.0,0
2737,411,red vortex,igl,desert storm,semi-final,16.0,7.0,11.0,48.17,197.84,0.46,47.48,0.78,win,no,2.090909090909091,5.0,0
2738,344,team alpha,support,frozen base,qualifier,12.0,12.0,15.0,50.05,195.47,0.01,45.92,0.82,win,no,1.6,-3.0,0
2739,464,titan esports,sniper,neon city,playoff,13.0,4.0,4.0,47.57,256.15,0.59,43.88,0.85,win,no,4.25,9.0,0
2740,415,team nova,entry fragger,frozen base,qualifier,16.0,6.0,11.0,35.2,145.01,0.04,44.2,0.87,win,no,2.0,5.0,0
2741,67,cyberx,support,dust arena,final,12.0,8.0,6.0,42.17,231.13,0.34,43.69,0.85,win,no,3.3333333333333335,6.0,0
2742,397,team alpha,entry fragger,skyline,group stage,18.0,12.0,7.0,34.2,163.44,0.31,55.0,1.0,win,no,4.285714285714286,11.0,0
2743,203,team alpha,flex,frozen base,playoff,14.0,11.0,13.0,35.43,237.85,0.59,37.82,0.64,win,no,1.9230769230769231,1.0,0
2744,206,team alpha,entry fragger,neon city,playoff,14.0,4.0,14.0,34.64,231.73,0.08,34.52,0.82,win,no,1.2857142857142858,0.0,0
2745,66,titan esports,flex,frozen base,group stage,16.0,5.0,10.0,36.54,236.93,0.46,40.67,0.72,win,no,2.1,6.0,0
2746,497,red vortex,support,skyline,semi-final,14.0,15.0,13.0,62.56,245.68,0.12,60.08,0.87,win,yes,2.230769230769231,1.0,1
2747,216,titan esports,igl,skyline,group stage,13.0,8.0,5.0,49.64,229.46,0.75,46.32,0.87,win,no,4.2,8.0,0
2748,256,team nova,entry fragger,skyline,final,18.0,9.0,11.0,45.49,244.32,0.68,49.95,0.95,win,no,2.4545454545454546,7.0,0
2749,479,phantom squad,sniper,dust arena,final,11.0,6.0,11.0,51.68,204.85,0.81,34.74,0.84,win,no,1.5454545454545454,0.0,0
2750,178,red vortex,flex,dust arena,qualifier,16.0,7.0,11.0,52.74,217.57,0.88,45.57,0.82,win,no,2.090909090909091,5.0,0
2751,467,red vortex,entry fragger,skyline,playoff,16.0,9.0,18.0,51.69,175.06,0.06,48.24,0.95,win,no,1.3888888888888888,-2.0,0
2752,431,team nova,support,desert storm,final,16.0,8.0,12.0,36.39,236.44,0.38,42.4,1.0,win,no,2.0,4.0,0
2753,366,red vortex,flex,skyline,group stage,14.0,9.0,12.0,39.06,235.19,0.99,34.63,0.78,win,no,1.9166666666666667,2.0,0
2754,264,phantom squad,igl,neon city,group stage,18.0,6.0,12.0,52.23,187.55,0.21,54.01,0.91,win,no,2.0,6.0,0
2755,211,red vortex,sniper,neon city,playoff,20.0,11.0,11.0,61.55,239.81,0.33,67.48,1.0,win,yes,2.8181818181818183,9.0,1
2756,343,cyberx,support,neon city,group stage,18.0,6.0,10.0,43.65,324.11,0.82,45.62,0.93,win,no,2.4,8.0,0
2757,459,phantom squad,flex,dust arena,group stage,18.0,4.0,13.0,57.8,274.34,0.98,46.1,0.86,win,no,1.6923076923076923,5.0,0
2758,318,red vortex,support,neon city,playoff,16.0,8.0,20.0,42.3,159.06,0.11,40.05,0.93,win,no,1.2,-4.0,0
2759,425,phantom squad,igl,dust arena,qualifier,14.0,5.0,14.0,35.92,170.78,0.62,30.76,0.88,win,no,1.3571428571428572,0.0,0
2760,415,cyberx,flex,skyline,playoff,18.0,5.0,18.0,51.96,148.55,0.21,46.88,0.9,win,no,1.2777777777777777,0.0,0
2761,71,titan esports,sniper,dust arena,final,16.0,10.0,6.0,42.26,229.75,0.71,50.03,1.0,win,no,4.333333333333333,10.0,0
2762,155,phantom squad,entry fragger,frozen base,playoff,12.0,4.0,8.0,42.36,192.7,0.54,35.78,0.76,win,no,2.0,4.0,0
2763,60,cyberx,sniper,neon city,qualifier,12.0,12.0,15.0,48.22,205.62,0.62,38.91,0.78,win,no,1.6,-3.0,0
2764,465,cyberx,support,desert storm,qualifier,18.0,4.0,7.0,38.27,208.41,0.91,43.04,0.87,win,no,3.142857142857143,11.0,0
2765,242,phantom squad,support,frozen base,final,17.0,11.0,13.0,46.28,216.28,0.84,46.74,0.97,win,no,2.1538461538461537,4.0,0
2766,342,phantom squad,igl,dust arena,group stage,12.0,3.0,11.0,49.0,205.69,0.28,37.7,0.94,win,no,1.3636363636363635,1.0,0
